SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Product Standard Cost,Total Product Cost,Sales Amount,Unit Price Discount Pct
46953001,12,-1,433,20180806,20180816,20180813,6,8,324.4527,2595.6216,300.1188,2400.9504,2595.6216,0
46953005,12,-1,263,20180806,20180816,20180813,6,8,202.332,1618.656,187.1571,1497.2568,1618.656,0
46953010,12,-1,329,20180806,20180816,20180813,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
46953013,12,-1,216,20180806,20180816,20180813,6,8,20.1865,161.492,13.8782,111.0256,161.492,0
46953017,12,-1,458,20180806,20180816,20180813,6,8,44.994,359.952,30.9334,247.4672,359.952,0
46953030,12,-1,456,20180806,20180816,20180813,6,8,44.994,359.952,30.9334,247.4672,359.952,0
46955002,389,-1,470,20180807,20180817,20180814,6,8,22.794,182.352,15.6709,125.3672,182.352,0
46984008,677,-1,470,20180814,20180824,20180821,6,8,22.794,182.352,15.6709,125.3672,182.352,0
46997003,336,-1,383,20180817,20180827,20180824,6,8,600.2625,4802.1,605.6492,4845.1936,4802.1,0
47008022,426,-1,373,20180819,20180829,20180826,6,8,1308.9375,10471.5,1320.6838,10565.4704,10471.5,0
47008039,426,-1,230,20180819,20180829,20180826,6,8,28.8404,230.7232,29.0807,232.6456,230.7232,0
47008041,426,-1,216,20180819,20180829,20180826,6,8,20.1865,161.492,13.8782,111.0256,161.492,0
47008042,426,-1,343,20180819,20180829,20180826,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
47008045,426,-1,460,20180819,20180829,20180826,6,8,53.994,431.952,37.1209,296.9672,431.952,0
47012003,66,-1,236,20180820,20180830,20180827,6,8,28.8404,230.7232,29.0807,232.6456,230.7232,0
47012021,66,-1,230,20180820,20180830,20180827,6,8,28.8404,230.7232,29.0807,232.6456,230.7232,0
47015006,444,-1,470,20180820,20180830,20180827,6,8,22.794,182.352,15.6709,125.3672,182.352,0
47037050,84,-1,213,20180826,20180905,20180902,6,8,20.1865,161.492,13.8782,111.0256,161.492,0
47047005,226,-1,470,20180828,20180907,20180904,6,8,22.794,182.352,15.6709,125.3672,182.352,0
47359005,118,-1,453,20180903,20180913,20180910,6,8,35.994,287.952,24.7459,197.9672,287.952,0
47359028,118,-1,460,20180903,20180913,20180910,6,8,53.994,431.952,37.1209,296.9672,431.952,0
47359036,118,-1,428,20180903,20180913,20180910,6,8,209.256,1674.048,185.8193,1486.5544,1674.048,0
47365001,678,-1,427,20180903,20180913,20180910,6,8,209.256,1674.048,185.8193,1486.5544,1674.048,0
47365003,678,-1,397,20180903,20180913,20180910,6,8,24.2945,194.356,17.978,143.824,194.356,0
47365005,678,-1,236,20180903,20180913,20180910,6,8,28.8404,230.7232,29.0807,232.6456,230.7232,0
47365018,678,-1,393,20180903,20180913,20180910,6,8,137.694,1101.552,101.8936,815.1488,1101.552,0
47365026,678,-1,458,20180903,20180913,20180910,6,8,44.994,359.952,30.9334,247.4672,359.952,0
47365030,678,-1,367,20180903,20180913,20180910,6,8,647.994,5183.952,598.4354,4787.4832,5183.952,0
47365047,678,-1,469,20180903,20180913,20180910,6,8,22.794,182.352,15.6709,125.3672,182.352,0
47365049,678,-1,213,20180903,20180913,20180910,6,8,20.1865,161.492,13.8782,111.0256,161.492,0
47365054,678,-1,460,20180903,20180913,20180910,6,8,53.994,431.952,37.1209,296.9672,431.952,0
47366019,155,-1,265,20180904,20180914,20180911,6,8,202.332,1618.656,187.1571,1497.2568,1618.656,0
47366033,155,-1,447,20180904,20180914,20180911,6,8,15,120,10.3125,82.5,120,0
47366053,155,-1,458,20180904,20180914,20180911,6,8,44.994,359.952,30.9334,247.4672,359.952,0
47380017,497,-1,362,20180909,20180919,20180916,6,8,1229.4589,9835.6712,1105.81,8846.48,9835.6712,0
47380020,497,-1,233,20180909,20180919,20180916,6,8,28.8404,230.7232,29.0807,232.6456,230.7232,0
47396006,586,-1,470,20180914,20180924,20180921,6,8,22.794,182.352,15.6709,125.3672,182.352,0
47399011,685,-1,428,20180914,20180924,20180921,6,8,209.256,1674.048,185.8193,1486.5544,1674.048,0
47413027,588,-1,470,20180917,20180927,20180924,6,8,22.794,182.352,15.6709,125.3672,182.352,0
47662010,442,-1,221,20181003,20181013,20181010,6,8,20.1865,161.492,13.8782,111.0256,161.492,0
47662031,442,-1,458,20181003,20181013,20181010,6,8,44.994,359.952,30.9334,247.4672,359.952,0
47663010,227,-1,329,20181003,20181013,20181010,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
47668020,299,-1,458,20181005,20181015,20181012,6,8,44.994,359.952,30.9334,247.4672,359.952,0
47668046,299,-1,224,20181005,20181015,20181012,6,8,5.1865,41.492,5.2297,41.8376,41.492,0
47670016,514,-1,453,20181005,20181015,20181012,6,8,35.994,287.952,24.7459,197.9672,287.952,0
47696002,245,-1,354,20181016,20181026,20181023,6,8,1242.8518,9942.8144,1117.8559,8942.8472,9942.8144,0
47708005,496,-1,427,20181021,20181031,20181028,6,8,209.256,1674.048,185.8193,1486.5544,1674.048,0
47708030,496,-1,421,20181021,20181031,20181028,6,8,196.329,1570.632,145.2835,1162.268,1570.632,0
47708039,496,-1,236,20181021,20181031,20181028,6,8,28.8404,230.7232,29.0807,232.6456,230.7232,0
47708041,496,-1,224,20181021,20181031,20181028,6,8,5.1865,41.492,5.2297,41.8376,41.492,0
47973022,479,-1,221,20181104,20181114,20181111,6,8,20.1865,161.492,13.8782,111.0256,161.492,0
47978011,102,-1,333,20181105,20181115,20181112,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
47980004,12,-1,230,20181105,20181115,20181112,6,8,28.8404,230.7232,29.0807,232.6456,230.7232,0
47980013,12,-1,458,20181105,20181115,20181112,6,8,44.994,359.952,30.9334,247.4672,359.952,0
47988003,533,-1,370,20181107,20181117,20181114,6,8,1466.01,11728.08,1518.7864,12150.2912,11728.08,0
47988015,533,-1,331,20181107,20181117,20181114,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
47988037,533,-1,448,20181107,20181117,20181114,6,8,11.994,95.952,8.2459,65.9672,95.952,0
48023002,336,-1,323,20181115,20181125,20181122,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
48030003,280,-1,456,20181117,20181127,20181124,6,8,44.994,359.952,30.9334,247.4672,359.952,0
48033001,426,-1,460,20181117,20181127,20181124,6,8,53.994,431.952,37.1209,296.9672,431.952,0
48033004,426,-1,325,20181117,20181127,20181124,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
48059032,84,-1,456,20181121,20181201,20181128,6,8,44.994,359.952,30.9334,247.4672,359.952,0
48059040,84,-1,221,20181121,20181201,20181128,6,8,20.1865,161.492,13.8782,111.0256,161.492,0
48296015,173,-1,233,20181204,20181214,20181211,6,8,28.8404,230.7232,29.0807,232.6456,230.7232,0
48299002,118,-1,224,20181205,20181215,20181212,6,8,5.1865,41.492,5.2297,41.8376,41.492,0
48299013,118,-1,453,20181205,20181215,20181212,6,8,35.994,287.952,24.7459,197.9672,287.952,0
48306001,678,-1,358,20181208,20181218,20181215,6,8,1229.4589,9835.6712,1105.81,8846.48,9835.6712,0
48306016,678,-1,428,20181208,20181218,20181215,6,8,209.256,1674.048,185.8193,1486.5544,1674.048,0
48307040,155,-1,414,20181208,20181218,20181215,6,8,149.031,1192.248,110.2829,882.2632,1192.248,0
48307041,155,-1,230,20181208,20181218,20181215,6,8,28.8404,230.7232,29.0807,232.6456,230.7232,0
48307043,155,-1,325,20181208,20181218,20181215,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
48350016,10,-1,364,20181217,20181227,20181224,6,8,647.994,5183.952,598.4354,4787.4832,5183.952,0
48355002,262,-1,224,20181218,20181228,20181225,6,8,5.1865,41.492,5.2297,41.8376,41.492,0
48750024,514,-1,271,20190109,20190119,20190116,6,8,202.332,1618.656,187.1571,1497.2568,1618.656,0
48761005,299,-1,460,20190117,20190127,20190124,6,8,53.994,431.952,37.1209,296.9672,431.952,0
48761019,299,-1,333,20190117,20190127,20190124,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
48761035,299,-1,224,20190117,20190127,20190124,6,8,5.1865,41.492,5.2297,41.8376,41.492,0
48764022,227,-1,327,20190118,20190128,20190125,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
48764023,227,-1,325,20190118,20190128,20190125,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
48778006,496,-1,448,20190125,20190204,20190201,6,8,11.994,95.952,8.2459,65.9672,95.952,0
48778009,496,-1,360,20190125,20190204,20190201,6,8,1229.4589,9835.6712,1105.81,8846.48,9835.6712,0
49052025,533,-1,375,20190203,20190213,20190210,6,8,1308.9375,10471.5,1320.6838,10565.4704,10471.5,0
49069007,66,-1,233,20190206,20190216,20190213,6,8,28.8404,230.7232,29.0807,232.6456,230.7232,0
49069021,66,-1,453,20190206,20190216,20190213,6,8,35.994,287.952,24.7459,197.9672,287.952,0
49106007,336,-1,323,20190215,20190225,20190222,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
49140008,84,-1,213,20190224,20190306,20190303,6,8,20.1865,161.492,13.8782,111.0256,161.492,0
49468007,588,-1,470,20190308,20190318,20190315,6,8,22.794,182.352,15.6709,125.3672,182.352,0
49485007,155,-1,379,20190311,20190321,20190318,6,8,1308.9375,10471.5,1320.6838,10565.4704,10471.5,0
49485028,155,-1,333,20190311,20190321,20190318,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
49828006,514,-1,458,20190405,20190415,20190412,6,8,44.994,359.952,30.9334,247.4672,359.952,0
49828046,514,-1,370,20190405,20190415,20190412,6,8,1466.01,11728.08,1518.7864,12150.2912,11728.08,0
49848005,245,-1,395,20190410,20190420,20190417,6,8,61.374,490.992,45.4168,363.3344,490.992,0
49848021,245,-1,367,20190410,20190420,20190417,6,8,647.994,5183.952,598.4354,4787.4832,5183.952,0
49855014,442,-1,233,20190412,20190422,20190419,6,8,28.8404,230.7232,29.0807,232.6456,230.7232,0
49855033,442,-1,224,20190412,20190422,20190419,6,8,5.1865,41.492,5.2297,41.8376,41.492,0
49856029,227,-1,329,20190413,20190423,20190420,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
49879004,496,-1,213,20190425,20190505,20190502,6,8,20.1865,161.492,13.8782,111.0256,161.492,0
49879009,496,-1,221,20190425,20190505,20190502,6,8,20.1865,161.492,13.8782,111.0256,161.492,0
49879028,496,-1,360,20190425,20190505,20190502,6,8,1229.4589,9835.6712,1105.81,8846.48,9835.6712,0
49879033,496,-1,356,20190425,20190505,20190502,6,8,1242.8518,9942.8144,1117.8559,8942.8472,9942.8144,0
49879034,496,-1,230,20190425,20190505,20190502,6,8,28.8404,230.7232,29.0807,232.6456,230.7232,0
49879039,496,-1,352,20190425,20190505,20190502,6,8,1242.8518,9942.8144,1117.8559,8942.8472,9942.8144,0
49879042,496,-1,428,20190425,20190505,20190502,6,8,209.256,1674.048,185.8193,1486.5544,1674.048,0
49879049,496,-1,395,20190425,20190505,20190502,6,8,61.374,490.992,45.4168,363.3344,490.992,0
50203034,12,-1,460,20190503,20190513,20190510,6,8,53.994,431.952,37.1209,296.9672,431.952,0
50204017,533,-1,329,20190503,20190513,20190510,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
50239005,280,-1,469,20190510,20190520,20190517,6,8,22.794,182.352,15.6709,125.3672,182.352,0
50242007,426,-1,458,20190510,20190520,20190517,6,8,44.994,359.952,30.9334,247.4672,359.952,0
50242014,426,-1,325,20190510,20190520,20190517,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
50242018,426,-1,216,20190510,20190520,20190517,6,8,20.1865,161.492,13.8782,111.0256,161.492,0
50242026,426,-1,456,20190510,20190520,20190517,6,8,44.994,359.952,30.9334,247.4672,359.952,0
50261002,65,-1,469,20190514,20190524,20190521,6,8,22.794,182.352,15.6709,125.3672,182.352,0
50284023,84,-1,224,20190521,20190531,20190528,6,8,5.1865,41.492,5.2297,41.8376,41.492,0
50284025,84,-1,216,20190521,20190531,20190528,6,8,20.1865,161.492,13.8782,111.0256,161.492,0
50284040,84,-1,464,20190521,20190531,20190528,6,8,14.1289,113.0312,9.7136,77.7088,113.0312,0
50295025,352,-1,224,20190525,20190604,20190601,6,8,5.1865,41.492,5.2297,41.8376,41.492,0
50664020,173,-1,224,20190602,20190612,20190609,6,8,5.1865,41.492,5.2297,41.8376,41.492,0
50668005,678,-1,421,20190603,20190613,20190610,6,8,196.329,1570.632,145.2835,1162.268,1570.632,0
50668034,678,-1,464,20190603,20190613,20190610,6,8,14.1289,113.0312,9.7136,77.7088,113.0312,0
50668046,678,-1,360,20190603,20190613,20190610,6,8,1229.4589,9835.6712,1105.81,8846.48,9835.6712,0
50694001,155,-1,456,20190610,20190620,20190617,6,8,44.994,359.952,30.9334,247.4672,359.952,0
50694011,155,-1,453,20190610,20190620,20190617,6,8,35.994,287.952,24.7459,197.9672,287.952,0
50694030,155,-1,321,20190610,20190620,20190617,6,8,469.794,3758.352,486.7066,3893.6528,3758.352,0
50699019,588,-1,216,20190611,20190621,20190618,6,8,20.1865,161.492,13.8782,111.0256,161.492,0
50699021,588,-1,364,20190611,20190621,20190618,6,8,647.994,5183.952,598.4354,4787.4832,5183.952,0
50699022,588,-1,460,20190611,20190621,20190618,6,8,53.994,431.952,37.1209,296.9672,431.952,0
50716017,118,-1,458,20190618,20190628,20190625,6,8,44.994,359.952,30.9334,247.4672,359.952,0
51092001,299,-1,483,20190706,20190716,20190713,6,8,72,576,44.88,359.04,576,0
51092009,299,-1,487,20190706,20190716,20190713,6,8,32.994,263.952,20.5663,164.5304,263.952,0
51096003,514,-1,482,20190709,20190719,20190716,6,8,5.394,43.152,3.3623,26.8984,43.152,0
51100013,119,-1,476,20190710,20190720,20190717,6,8,41.994,335.952,26.1763,209.4104,335.952,0
51124024,245,-1,398,20190718,20190728,20190725,6,8,26.724,213.792,19.7758,158.2064,213.792,0
51124025,245,-1,552,20190718,20190728,20190725,6,8,54.894,439.152,40.6216,324.9728,439.152,0
51130018,442,-1,511,20190719,20190729,20190726,6,8,218.454,1747.632,199.3757,1595.0056,1747.632,0
51130038,442,-1,544,20190719,20190729,20190726,6,8,48.594,388.752,35.9596,287.6768,388.752,0
51132023,227,-1,583,20190720,20190730,20190727,6,8,1020.594,8164.752,1082.51,8660.08,8164.752,0
51160004,496,-1,512,20190728,20190807,20190804,6,8,218.454,1747.632,199.3757,1595.0056,1747.632,0
51160016,496,-1,298,20190728,20190807,20190804,6,8,809.76,6478.08,739.041,5912.328,6478.08,0
51160046,496,-1,511,20190728,20190807,20190804,6,8,218.454,1747.632,199.3757,1595.0056,1747.632,0
51700002,101,-1,482,20190801,20190811,20190808,6,8,5.394,43.152,3.3623,26.8984,43.152,0
51703011,12,-1,471,20190802,20190812,20190809,6,8,38.1,304.8,23.749,189.992,304.8,0
51755005,336,-1,382,20190812,20190822,20190819,6,8,672.294,5378.352,713.0798,5704.6384,5378.352,0
51755008,336,-1,580,20190812,20190822,20190819,6,8,1020.594,8164.752,1082.51,8660.08,8164.752,0
51755014,336,-1,605,20190812,20190822,20190819,6,8,323.994,2591.952,343.6496,2749.1968,2591.952,0
51755016,336,-1,583,20190812,20190822,20190819,6,8,1020.594,8164.752,1082.51,8660.08,8164.752,0
51769033,426,-1,583,20190815,20190825,20190822,6,8,1020.594,8164.752,1082.51,8660.08,8164.752,0
51781013,65,-1,474,20190817,20190827,20190824,6,8,41.994,335.952,26.1763,209.4104,335.952,0
51791007,552,-1,471,20190819,20190829,20190826,6,8,38.1,304.8,23.749,189.992,304.8,0
51791008,552,-1,483,20190819,20190829,20190826,6,8,72,576,44.88,359.04,576,0
51793031,479,-1,482,20190819,20190829,20190826,6,8,5.394,43.152,3.3623,26.8984,43.152,0
51793041,479,-1,483,20190819,20190829,20190826,6,8,72,576,44.88,359.04,576,0
51793048,479,-1,481,20190819,20190829,20190826,6,8,5.394,43.152,3.3623,26.8984,43.152,0
51832032,352,-1,483,20190826,20190905,20190902,6,8,72,576,44.88,359.04,576,0
51832034,352,-1,484,20190826,20190905,20190902,6,8,4.77,38.16,2.9733,23.7864,38.16,0
51839012,84,-1,465,20190827,20190906,20190903,6,8,14.694,117.552,9.1593,73.2744,117.552,0
51839034,84,-1,214,20190827,20190906,20190903,6,8,20.994,167.952,13.0863,104.6904,167.952,0
51839048,84,-1,467,20190827,20190906,20190903,6,8,14.694,117.552,9.1593,73.2744,117.552,0
51843020,444,-1,474,20190827,20190906,20190903,6,8,41.994,335.952,26.1763,209.4104,335.952,0
51850004,263,-1,488,20190828,20190907,20190904,6,8,32.394,259.152,41.5723,332.5784,259.152,0
51850012,263,-1,484,20190828,20190907,20190904,6,8,4.77,38.16,2.9733,23.7864,38.16,0
51850018,263,-1,496,20190828,20190907,20190904,6,8,602.346,4818.768,601.7437,4813.9496,4818.768,0
51850021,263,-1,523,20190828,20190907,20190904,6,8,31.584,252.672,23.3722,186.9776,252.672,0
51850028,263,-1,487,20190828,20190907,20190904,6,8,32.994,263.952,20.5663,164.5304,263.952,0
51850029,263,-1,579,20190828,20190907,20190904,6,8,728.91,5831.28,755.1508,6041.2064,5831.28,0
53465037,678,-1,353,20190904,20190914,20190911,6,8,1391.994,11135.952,1265.6195,10124.956,11135.952,0
53482002,424,-1,476,20190906,20190916,20190913,6,8,41.994,335.952,26.1763,209.4104,335.952,0
53483042,408,-1,573,20190906,20190916,20190913,6,8,1430.442,11443.536,1481.9379,11855.5032,11443.536,0
53484011,497,-1,476,20190906,20190916,20190913,6,8,41.994,335.952,26.1763,209.4104,335.952,0
53508002,48,-1,502,20190911,20190921,20190918,6,8,200.052,1600.416,199.8519,1598.8152,1600.416,0
53509003,156,-1,482,20190911,20190921,20190918,6,8,5.394,43.152,3.3623,26.8984,43.152,0
53513024,281,-1,222,20190912,20190922,20190919,6,8,20.994,167.952,13.0863,104.6904,167.952,0
53527019,10,-1,225,20190914,20190924,20190921,6,8,5.394,43.152,6.9223,55.3784,43.152,0
53527043,10,-1,363,20190914,20190924,20190921,6,8,1376.994,11015.952,1251.9813,10015.8504,11015.952,0
53527055,10,-1,234,20190914,20190924,20190921,6,8,29.994,239.952,38.4923,307.9384,239.952,0
53535006,154,-1,492,20190915,20190925,20190922,6,8,602.346,4818.768,601.7437,4813.9496,4818.768,0
53535009,154,-1,493,20190915,20190925,20190922,6,8,200.052,1600.416,199.8519,1598.8152,1600.416,0
53535020,154,-1,495,20190915,20190925,20190922,6,8,602.346,4818.768,601.7437,4813.9496,4818.768,0
53535026,154,-1,496,20190915,20190925,20190922,6,8,602.346,4818.768,601.7437,4813.9496,4818.768,0
53536029,118,-1,400,20190916,20190926,20190923,6,8,37.152,297.216,27.4925,219.94,297.216,0
53536043,118,-1,552,20190916,20190926,20190923,6,8,54.894,439.152,40.6216,324.9728,439.152,0
53536045,118,-1,214,20190916,20190926,20190923,6,8,20.994,167.952,13.0863,104.6904,167.952,0
53536048,118,-1,488,20190916,20190926,20190923,6,8,32.394,259.152,41.5723,332.5784,259.152,0
53542003,613,-1,475,20190917,20190927,20190924,6,8,41.994,335.952,26.1763,209.4104,335.952,0
55243019,299,-1,234,20191004,20191014,20191011,6,8,29.994,239.952,38.4923,307.9384,239.952,0
55243031,299,-1,225,20191004,20191014,20191011,6,8,5.394,43.152,6.9223,55.3784,43.152,0
55245001,514,-1,382,20191004,20191014,20191011,6,8,672.294,5378.352,713.0798,5704.6384,5378.352,0
55275013,245,-1,516,20191015,20191025,20191022,6,8,23.484,187.872,17.3782,139.0256,187.872,0
55297022,496,-1,359,20191020,20191030,20191027,6,8,1376.994,11015.952,1251.9813,10015.8504,11015.952,0
55297024,496,-1,225,20191020,20191030,20191027,6,8,5.394,43.152,6.9223,55.3784,43.152,0
55297035,496,-1,465,20191020,20191030,20191027,6,8,14.694,117.552,9.1593,73.2744,117.552,0
55297052,496,-1,231,20191020,20191030,20191027,6,8,29.994,239.952,38.4923,307.9384,239.952,0
55297057,496,-1,552,20191020,20191030,20191027,6,8,54.894,439.152,40.6216,324.9728,439.152,0
55297064,496,-1,234,20191020,20191030,20191027,6,8,29.994,239.952,38.4923,307.9384,239.952,0
57016012,210,-1,491,20191102,20191112,20191109,6,8,32.394,259.152,41.5723,332.5784,259.152,0
57023006,12,-1,222,20191102,20191112,20191109,6,8,20.994,167.952,13.0863,104.6904,167.952,0
57023008,12,-1,490,20191102,20191112,20191109,6,8,32.394,259.152,41.5723,332.5784,259.152,0
57023018,12,-1,491,20191102,20191112,20191109,6,8,32.394,259.152,41.5723,332.5784,259.152,0
57024023,264,-1,491,20191102,20191112,20191109,6,8,32.394,259.152,41.5723,332.5784,259.152,0
57097017,552,-1,231,20191115,20191125,20191122,6,8,29.994,239.952,38.4923,307.9384,239.952,0
57120021,352,-1,487,20191118,20191128,20191125,6,8,32.994,263.952,20.5663,164.5304,263.952,0
57122009,84,-1,487,20191119,20191129,20191126,6,8,32.994,263.952,20.5663,164.5304,263.952,0
57122011,84,-1,583,20191119,20191129,20191126,6,8,1020.594,8164.752,1082.51,8660.08,8164.752,0
57122015,84,-1,490,20191119,20191129,20191126,6,8,32.394,259.152,41.5723,332.5784,259.152,0
57122017,84,-1,472,20191119,20191129,20191126,6,8,38.1,304.8,23.749,189.992,304.8,0
57122031,84,-1,222,20191119,20191129,20191126,6,8,20.994,167.952,13.0863,104.6904,167.952,0
57154001,263,-1,499,20191124,20191204,20191201,6,8,602.346,4818.768,601.7437,4813.9496,4818.768,0
57154007,263,-1,483,20191124,20191204,20191201,6,8,72,576,44.88,359.04,576,0
57154031,263,-1,579,20191124,20191204,20191201,6,8,728.91,5831.28,755.1508,6041.2064,5831.28,0
58918025,678,-1,465,20191206,20191216,20191213,6,8,14.694,117.552,9.1593,73.2744,117.552,0
58932014,408,-1,560,20191208,20191218,20191215,6,8,728.91,5831.28,755.1508,6041.2064,5831.28,0
58932015,408,-1,472,20191208,20191218,20191215,6,8,38.1,304.8,23.749,189.992,304.8,0
58932027,408,-1,488,20191208,20191218,20191215,6,8,32.394,259.152,41.5723,332.5784,259.152,0
58932028,408,-1,490,20191208,20191218,20191215,6,8,32.394,259.152,41.5723,332.5784,259.152,0
58932039,408,-1,561,20191208,20191218,20191215,6,8,1430.442,11443.536,1481.9379,11855.5032,11443.536,0
58958019,281,-1,217,20191212,20191222,20191219,6,8,20.994,167.952,13.0863,104.6904,167.952,0
58958024,281,-1,234,20191212,20191222,20191219,6,8,29.994,239.952,38.4923,307.9384,239.952,0
58980003,154,-1,576,20191216,20191226,20191223,6,8,1430.442,11443.536,1481.9379,11855.5032,11443.536,0
58980009,154,-1,565,20191216,20191226,20191223,6,8,445.41,3563.28,461.4448,3691.5584,3563.28,0
58980021,154,-1,579,20191216,20191226,20191223,6,8,728.91,5831.28,755.1508,6041.2064,5831.28,0
58981007,118,-1,490,20191216,20191226,20191223,6,8,32.394,259.152,41.5723,332.5784,259.152,0
58981023,118,-1,511,20191216,20191226,20191223,6,8,218.454,1747.632,199.3757,1595.0056,1747.632,0
58981051,118,-1,483,20191216,20191226,20191223,6,8,72,576,44.88,359.04,576,0
58981055,118,-1,234,20191216,20191226,20191223,6,8,29.994,239.952,38.4923,307.9384,239.952,0
59037004,262,-1,481,20191225,20200104,20200101,6,8,5.394,43.152,3.3623,26.8984,43.152,0
61196006,245,-1,476,20200108,20200118,20200115,6,8,41.994,335.952,26.1763,209.4104,335.952,0
61248009,496,-1,359,20200127,20200206,20200203,6,8,1376.994,11015.952,1251.9813,10015.8504,11015.952,0
63136011,552,-1,471,20200203,20200213,20200210,6,8,38.1,304.8,23.749,189.992,304.8,0
63141009,12,-1,483,20200204,20200214,20200211,6,8,72,576,44.88,359.04,576,0
63141011,12,-1,225,20200204,20200214,20200211,6,8,5.394,43.152,6.9223,55.3784,43.152,0
63177004,263,-1,573,20200211,20200221,20200218,6,8,1430.442,11443.536,1481.9379,11855.5032,11443.536,0
63239002,84,-1,234,20200220,20200301,20200227,6,8,29.994,239.952,38.4923,307.9384,239.952,0
63239014,84,-1,471,20200220,20200301,20200227,6,8,38.1,304.8,23.749,189.992,304.8,0
63239026,84,-1,491,20200220,20200301,20200227,6,8,32.394,259.152,41.5723,332.5784,259.152,0
63266006,352,-1,471,20200225,20200306,20200303,6,8,38.1,304.8,23.749,189.992,304.8,0
65163010,154,-1,565,20200305,20200315,20200312,6,8,445.41,3563.28,461.4448,3691.5584,3563.28,0
65163011,154,-1,572,20200305,20200315,20200312,6,8,445.41,3563.28,461.4448,3691.5584,3563.28,0
65164018,118,-1,491,20200305,20200315,20200312,6,8,32.394,259.152,41.5723,332.5784,259.152,0
65173008,155,-1,378,20200307,20200317,20200314,6,8,1466.01,11728.08,1554.9479,12439.5832,11728.08,0
65174019,678,-1,471,20200307,20200317,20200314,6,8,38.1,304.8,23.749,189.992,304.8,0
65189004,408,-1,477,20200309,20200319,20200316,6,8,2.994,23.952,1.8663,14.9304,23.952,0
65189022,408,-1,234,20200309,20200319,20200316,6,8,29.994,239.952,38.4923,307.9384,239.952,0
65206023,10,-1,355,20200312,20200322,20200319,6,8,1391.994,11135.952,1265.6195,10124.956,11135.952,0
65238037,281,-1,484,20200317,20200327,20200324,6,8,4.77,38.16,2.9733,23.7864,38.16,0
67268026,299,-1,480,20200403,20200413,20200410,6,8,1.374,10.992,0.8565,6.852,10.992,0
67268027,299,-1,217,20200403,20200413,20200410,6,8,20.994,167.952,13.0863,104.6904,167.952,0
67295022,245,-1,552,20200413,20200423,20200420,6,8,54.894,439.152,40.6216,324.9728,439.152,0
67316023,496,-1,234,20200420,20200430,20200427,6,8,29.994,239.952,38.4923,307.9384,239.952,0
67316059,496,-1,483,20200420,20200430,20200427,6,8,72,576,44.88,359.04,576,0
69401030,12,-1,214,20200503,20200513,20200510,6,8,20.994,167.952,13.0863,104.6904,167.952,0
69520013,352,-1,355,20200522,20200601,20200529,6,8,1391.994,11135.952,1265.6195,10124.956,11135.952,0
69522008,84,-1,222,20200523,20200602,20200530,6,8,20.994,167.952,13.0863,104.6904,167.952,0
69522029,84,-1,484,20200523,20200602,20200530,6,8,4.77,38.16,2.9733,23.7864,38.16,0
69522032,84,-1,214,20200523,20200602,20200530,6,8,20.994,167.952,13.0863,104.6904,167.952,0
69540002,263,-1,568,20200527,20200606,20200603,6,8,445.41,3563.28,461.4448,3691.5584,3563.28,0
69540038,263,-1,483,20200527,20200606,20200603,6,8,72,576,44.88,359.04,576,0
69540039,263,-1,225,20200527,20200606,20200603,6,8,5.394,43.152,6.9223,55.3784,43.152,0
71786001,47,-1,476,20200602,20200612,20200609,6,8,41.994,335.952,26.1763,209.4104,335.952,0
71792010,155,-1,481,20200602,20200612,20200609,6,8,5.394,43.152,3.3623,26.8984,43.152,0
71794035,678,-1,361,20200602,20200612,20200609,6,8,1376.994,11015.952,1251.9813,10015.8504,11015.952,0
71808036,408,-1,484,20200604,20200614,20200611,6,8,4.77,38.16,2.9733,23.7864,38.16,0
71825001,586,-1,476,20200605,20200615,20200612,6,8,41.994,335.952,26.1763,209.4104,335.952,0
71827005,156,-1,491,20200605,20200615,20200612,6,8,32.394,259.152,41.5723,332.5784,259.152,0
71828009,48,-1,586,20200605,20200615,20200612,6,8,445.41,3563.28,461.4448,3691.5584,3563.28,0
71841010,10,-1,363,20200606,20200616,20200613,6,8,1376.994,11015.952,1251.9813,10015.8504,11015.952,0
71847018,154,-1,569,20200606,20200616,20200613,6,8,445.41,3563.28,461.4448,3691.5584,3563.28,0
71851026,118,-1,472,20200607,20200617,20200614,6,8,38.1,304.8,23.749,189.992,304.8,0
